Date,Channel,Revenue,Spend,Campaign
2024-08-12,Google,0.0,10.86,Search_TM_Campaign_02
2024-08-13,Google,65.0,49.56,Search_TM_Campaign_02
2024-08-14,Google,55.91512,94.31,Search_TM_Campaign_02
2024-08-15,Google,28.0,20.92,Search_TM_Campaign_02
2024-08-16,Google,35.0,21.48,Search_TM_Campaign_02
2024-08-17,Google,29.0,20.81,Search_TM_Campaign_02
2024-08-18,Google,0.0,21.79,Search_TM_Campaign_02
2024-08-19,Google,106.0,19.7,Search_TM_Campaign_02
2024-08-20,Google,79.0,13.9,Search_TM_Campaign_02
2024-08-21,Google,0.0,16.45,Search_TM_Campaign_02
2024-08-22,Google,90.0,23.81,Search_TM_Campaign_02
2024-08-23,Google,0.0,0.93,Search_TM_Campaign_02
2024-08-24,Google,0.0,1.48,Search_TM_Campaign_02
2024-08-25,Google,0.0,1.16,Search_TM_Campaign_02
2024-08-26,Google,0.0,5.578769,Search_TM_Campaign_02
2024-08-27,Google,35.0,9.39,Search_TM_Campaign_02
2024-08-28,Google,0.0,2.06,Search_TM_Campaign_02
2024-08-29,Google,0.0,1.07,Search_TM_Campaign_02
2024-08-30,Google,87.6,3.69,Search_TM_Campaign_02
2024-08-31,Google,0.0,5.983031,Search_TM_Campaign_02
2024-09-01,Google,0.0,2.94,Search_TM_Campaign_02
2024-09-02,Google,0.0,3.4,Search_TM_Campaign_02
2024-09-03,Google,37.5,3.15,Search_TM_Campaign_02
2024-09-04,Google,0.0,5.24644,Search_TM_Campaign_02
2024-09-05,Google,0.0,1.15,Search_TM_Campaign_02
2024-09-06,Google,0.0,2.090573,Search_TM_Campaign_02
2024-09-07,Google,0.0,5.19,Search_TM_Campaign_02
2024-09-08,Google,0.0,6.05,Search_TM_Campaign_02
2024-09-09,Google,0.0,1.84,Search_TM_Campaign_02
2024-09-10,Google,110.0,8.05,Search_TM_Campaign_02
2024-09-11,Google,0.0,1.08,Search_TM_Campaign_02
2024-09-12,Google,239.0,8.94,Search_TM_Campaign_02
2024-09-13,Google,0.0,0.35,Search_TM_Campaign_02
2024-09-14,Google,0.0,1.86,Search_TM_Campaign_02
2024-09-15,Google,0.0,0.02,Search_TM_Campaign_02
2024-09-16,Google,0.0,0.58,Search_TM_Campaign_02
2024-09-17,Google,0.0,0.6,Search_TM_Campaign_02
2024-09-18,Google,0.0,0.25,Search_TM_Campaign_02
2024-09-19,Google,0.0,0.395714,Search_TM_Campaign_02
2024-09-20,Google,0.0,3.46,Search_TM_Campaign_02
2024-09-21,Google,0.0,1.17,Search_TM_Campaign_02
2024-09-22,Google,0.0,1.21,Search_TM_Campaign_02
2024-09-23,Google,0.0,2.71,Search_TM_Campaign_02
2024-09-24,Google,0.0,9.25,Search_TM_Campaign_02
2024-09-25,Google,0.0,5.154545,Search_TM_Campaign_02
2024-09-26,Google,0.011439,0.39,Search_TM_Campaign_02
2024-09-27,Google,0.0,0.01,Search_TM_Campaign_02
2024-09-28,Google,0.0,0.43,Search_TM_Campaign_02
2024-09-29,Google,0.0,1.28,Search_TM_Campaign_02
2024-09-30,Google,0.0,0.67,Search_TM_Campaign_02
2024-10-01,Google,0.0,1.58,Search_TM_Campaign_02
2024-10-02,Google,0.0,3.19,Search_TM_Campaign_02
2024-10-03,Google,0.0,18.44976,Search_TM_Campaign_02
2024-10-04,Google,0.0,10.592682,Search_TM_Campaign_02
2024-10-05,Google,278.18685,32.706869,Search_TM_Campaign_02
2024-10-06,Google,255.3,40.241313,Search_TM_Campaign_02
2024-10-07,Google,620.41315,66.683787,Search_TM_Campaign_02
2024-10-08,Google,32.0,31.13345,Search_TM_Campaign_02
2024-10-09,Google,0.0,21.207925,Search_TM_Campaign_02
2024-10-10,Google,438.0,42.726761,Search_TM_Campaign_02
2024-10-11,Google,248.4105108,29.330155,Search_TM_Campaign_02
2024-10-12,Google,67.9,21.49329,Search_TM_Campaign_02
2024-10-13,Google,45.0,9.0,Search_TM_Campaign_02
2024-10-14,Google,0.0,8.85,Search_TM_Campaign_02
2024-10-15,Google,184.1,6.633636,Search_TM_Campaign_02
2024-10-16,Google,156.0,19.908028,Search_TM_Campaign_02
2024-10-17,Google,28.858077,16.98735,Search_TM_Campaign_02
2024-10-18,Google,0.0,5.17,Search_TM_Campaign_02
2024-10-19,Google,0.0,2.25375,Search_TM_Campaign_02
2024-10-20,Google,0.0,5.08,Search_TM_Campaign_02
2024-10-21,Google,0.0,1.59,Search_TM_Campaign_02
2024-10-22,Google,0.0,1.05,Search_TM_Campaign_02
2024-10-23,Google,0.948791,3.27,Search_TM_Campaign_02
2024-10-24,Google,537.329638,10.378834,Search_TM_Campaign_02
2024-10-25,Google,287.88218,68.07468,Search_TM_Campaign_02
2024-10-26,Google,93.0,67.961715,Search_TM_Campaign_02
2024-10-27,Google,208.7586,55.14525,Search_TM_Campaign_02
2024-10-28,Google,50.0,23.636114,Search_TM_Campaign_02
2024-10-29,Google,120.60554,23.472035,Search_TM_Campaign_02
2024-10-30,Google,68.90224,10.8405,Search_TM_Campaign_02
2024-10-31,Google,86.0,11.077317,Search_TM_Campaign_02
2024-11-01,Google,0.0,2.68,Search_TM_Campaign_02
2024-11-02,Google,0.0,5.808507,Search_TM_Campaign_02
2024-11-03,Google,0.0,3.103036,Search_TM_Campaign_02
2024-11-04,Google,0.0,0.06,Search_TM_Campaign_02
2024-11-05,Google,0.0,0.78909,Search_TM_Campaign_02
2024-11-06,Google,0.0,1.68,Search_TM_Campaign_02
2024-11-07,Google,0.0,0.01,Search_TM_Campaign_02
2024-11-08,Google,26.0,1.78,Search_TM_Campaign_02
2024-11-09,Google,0.0,0.951355,Search_TM_Campaign_02
2024-11-10,Google,0.85548,2.39,Search_TM_Campaign_02
2024-11-11,Google,250.0,6.906869,Search_TM_Campaign_02
2024-11-12,Google,105.0,10.18,Search_TM_Campaign_02
2024-11-13,Google,91.0,1.557756,Search_TM_Campaign_02
2024-11-14,Google,0.0,2.35,Search_TM_Campaign_02
2024-11-15,Google,0.0,1.775346,Search_TM_Campaign_02
2024-11-16,Google,0.0,10.7375,Search_TM_Campaign_02
2024-11-17,Google,197.0,7.81,Search_TM_Campaign_02
2024-11-18,Google,0.0,9.45,Search_TM_Campaign_02
2024-11-19,Google,15.999984,3.22,Search_TM_Campaign_02
2024-11-20,Google,0.0,1.33,Search_TM_Campaign_02
2024-11-21,Google,0.0,7.8,Search_TM_Campaign_02
2024-11-22,Google,0.0,3.47,Search_TM_Campaign_02
2024-11-23,Google,319.0,9.645,Search_TM_Campaign_02
2024-11-24,Google,0.0,4.074207,Search_TM_Campaign_02
2024-11-25,Google,59.666786,2.04,Search_TM_Campaign_02
2024-11-26,Google,0.0,1.5,Search_TM_Campaign_02
2024-11-27,Google,0.0,1.78,Search_TM_Campaign_02
2024-11-28,Google,0.0,4.713879,Search_TM_Campaign_02
2024-11-29,Google,0.950004,27.224289,Search_TM_Campaign_02
2024-11-30,Google,594.65669075,68.008387,Search_TM_Campaign_02
2024-12-01,Google,727.3900085,47.061526,Search_TM_Campaign_02
2024-12-02,Google,39.238822,43.247753,Search_TM_Campaign_02
2024-12-03,Google,49.0,43.646618,Search_TM_Campaign_02
2024-12-04,Google,189.450948,17.200702,Search_TM_Campaign_02
2024-12-05,Google,784.7186727999999,146.062719,Search_TM_Campaign_02
2024-12-06,Google,1211.2386820000002,149.725753,Search_TM_Campaign_02
2024-12-07,Google,1806.627921,158.854718,Search_TM_Campaign_02
2024-12-08,Google,738.042312,125.760231,Search_TM_Campaign_02
2024-12-09,Google,597.65912888,148.955873,Search_TM_Campaign_02
2024-12-10,Google,988.098271,175.644361,Search_TM_Campaign_02
2024-12-11,Google,1829.310454,147.425089,Search_TM_Campaign_02
2024-12-12,Google,1072.788248,213.578595,Search_TM_Campaign_02
2024-12-13,Google,639.568714,151.208326,Search_TM_Campaign_02
2024-12-14,Google,185.02946,196.869093,Search_TM_Campaign_02
2024-12-15,Google,890.1066539999999,174.994015,Search_TM_Campaign_02
2024-12-16,Google,1258.9434105,80.540397,Search_TM_Campaign_02
2024-12-17,Google,510.254412,79.879142,Search_TM_Campaign_02
2024-12-18,Google,1248.5787028,78.830241,Search_TM_Campaign_02
2024-12-19,Google,884.687392,85.387402,Search_TM_Campaign_02
2024-12-20,Google,425.244492,76.364756,Search_TM_Campaign_02
2024-12-21,Google,304.75,75.485432,Search_TM_Campaign_02
2024-12-22,Google,747.98041,74.068525,Search_TM_Campaign_02
2024-12-23,Google,82.6548,69.788852,Search_TM_Campaign_02
2024-12-24,Google,161.315574,71.884225,Search_TM_Campaign_02
2024-12-25,Google,172.244921,67.974831,Search_TM_Campaign_02
2024-12-26,Google,292.421807,63.914191,Search_TM_Campaign_02
2024-12-27,Google,239.892711,63.139009,Search_TM_Campaign_02
2024-12-28,Google,232.040924,63.196677,Search_TM_Campaign_02
2024-12-29,Google,0.14805,37.956822,Search_TM_Campaign_02
2024-12-30,Google,637.5,44.97464,Search_TM_Campaign_02
2024-12-31,Google,303.112771,37.031231,Search_TM_Campaign_02
2025-01-01,Google,0.0,21.389143,Search_TM_Campaign_02
2025-01-02,Google,75.0,13.67431,Search_TM_Campaign_02
2025-01-03,Google,35.0,12.563435,Search_TM_Campaign_02
2025-01-04,Google,0.0,6.00607,Search_TM_Campaign_02
2025-01-05,Google,0.0,3.132332,Search_TM_Campaign_02
2025-01-06,Google,0.0,9.88,Search_TM_Campaign_02
2025-01-07,Google,0.0,2.67,Search_TM_Campaign_02
2025-01-08,Google,0.0,2.85,Search_TM_Campaign_02
2025-01-09,Google,100.0,0.73,Search_TM_Campaign_02
2025-01-10,Google,0.0,11.81,Search_TM_Campaign_02
2025-01-11,Google,0.0,0.785,Search_TM_Campaign_02
2025-01-12,Google,0.0,1.544279,Search_TM_Campaign_02
2025-01-13,Google,0.0,4.35254,Search_TM_Campaign_02
2025-01-14,Google,0.0,0.168333,Search_TM_Campaign_02
2025-01-15,Google,333.0346,26.201126,Search_TM_Campaign_02
2025-01-16,Google,260.0,39.997935,Search_TM_Campaign_02
2025-01-17,Google,910.297,39.996729,Search_TM_Campaign_02
2025-01-18,Google,243.370551,39.999259,Search_TM_Campaign_02
2025-01-19,Google,0.0,39.998244,Search_TM_Campaign_02
2025-01-20,Google,46.8,39.998725,Search_TM_Campaign_02
2025-01-21,Google,756.65363,40.000947,Search_TM_Campaign_02
2025-01-22,Google,0.0,23.602858,Search_TM_Campaign_02
2025-01-23,Google,289.0,25.824591,Search_TM_Campaign_02
2025-01-24,Google,0.0,1.07,Search_TM_Campaign_02
2025-01-25,Google,0.0,1.199349,Search_TM_Campaign_02
2025-01-26,Google,0.0,1.016862,Search_TM_Campaign_02
2025-01-27,Google,0.0,1.034548,Search_TM_Campaign_02
2025-01-28,Google,0.0,1.14,Search_TM_Campaign_02
2025-01-29,Google,0.0,1.015,Search_TM_Campaign_02
2025-01-30,Google,52.0,0.79738,Search_TM_Campaign_02
2025-01-31,Google,0.0,0.720544,Search_TM_Campaign_02
2025-02-01,Google,477.0,10.368962,Search_TM_Campaign_02
2025-02-02,Google,1.23444,11.105,Search_TM_Campaign_02
2025-02-03,Google,0.272748,10.409058,Search_TM_Campaign_02
2025-02-04,Google,50.0,10.384884,Search_TM_Campaign_02
2025-02-05,Google,100.324848,9.935151,Search_TM_Campaign_02
2025-02-06,Google,629.578809,10.10552,Search_TM_Campaign_02
2025-02-07,Google,164.0,10.370582,Search_TM_Campaign_02
2025-02-08,Google,45.10254,10.861797,Search_TM_Campaign_02
2025-02-09,Google,193.0,10.807429,Search_TM_Campaign_02
2025-02-10,Google,107.5,6.881654,Search_TM_Campaign_02
2025-02-11,Google,0.0,4.810913,Search_TM_Campaign_02
2025-02-12,Google,695.667,7.724496,Search_TM_Campaign_02
2025-02-13,Google,215.223459,13.809705,Search_TM_Campaign_02
2025-02-14,Google,132.0,7.816737,Search_TM_Campaign_02
2025-02-15,Google,78.0,12.479637,Search_TM_Campaign_02
2025-02-16,Google,222.22375,5.199014,Search_TM_Campaign_02
2025-02-17,Google,0.0,19.998836,Search_TM_Campaign_02
2025-02-18,Google,0.0,11.049121,Search_TM_Campaign_02
2025-02-19,Google,0.0,8.094695,Search_TM_Campaign_02
2025-02-20,Google,2.2455312000000003,12.902924,Search_TM_Campaign_02
2025-02-21,Google,22.015725,12.066382,Search_TM_Campaign_02
2025-02-22,Google,373.8322762,11.020426,Search_TM_Campaign_02
2025-02-23,Google,0.0,10.935503,Search_TM_Campaign_02
2025-02-24,Google,0.0,12.046222,Search_TM_Campaign_02
2025-02-25,Google,0.0,8.083114,Search_TM_Campaign_02
2025-02-26,Google,0.0,3.045682,Search_TM_Campaign_02
2025-02-27,Google,0.484806,2.255488,Search_TM_Campaign_02
2025-02-28,Google,144.8,1.32,Search_TM_Campaign_02
2025-03-01,Google,200.16196,33.126525,Search_TM_Campaign_02
2025-03-02,Google,967.03548,39.214363,Search_TM_Campaign_02
2025-03-03,Google,931.862095,44.75268,Search_TM_Campaign_02
2025-03-04,Google,249.987952,43.809076,Search_TM_Campaign_02
2025-03-05,Google,106.0,25.22204,Search_TM_Campaign_02
2025-03-06,Google,82.167204,16.71615,Search_TM_Campaign_02
2025-03-07,Google,1022.0,17.114894,Search_TM_Campaign_02
2025-03-08,Google,193.88504,16.14617,Search_TM_Campaign_02
2025-03-09,Google,207.96582,17.233808,Search_TM_Campaign_02
2025-03-10,Google,86.633399,16.00241,Search_TM_Campaign_02
2025-03-11,Google,326.108901,16.868461,Search_TM_Campaign_02
2025-03-12,Google,253.11996,51.125724,Search_TM_Campaign_02
2025-03-13,Google,1353.805152,51.546965,Search_TM_Campaign_02
2025-03-14,Google,650.754447,55.135809,Search_TM_Campaign_02
2025-03-15,Google,0.5717088,18.733046,Search_TM_Campaign_02
2025-03-16,Google,40.108901,10.690354,Search_TM_Campaign_02
2025-03-17,Google,0.0,67.174444,Search_TM_Campaign_02
2025-03-18,Google,4.662185,79.273327,Search_TM_Campaign_02
2025-03-19,Google,63.51033,16.712758,Search_TM_Campaign_02
2025-03-20,Google,0.36063,10.49,Search_TM_Campaign_02
2025-03-21,Google,133.86063,10.28,Search_TM_Campaign_02
2025-03-22,Google,90.81584,10.81,Search_TM_Campaign_02
2025-03-23,Google,0.36063,10.7775,Search_TM_Campaign_02
2025-03-24,Google,1.7697,11.078401,Search_TM_Campaign_02
2025-03-25,Google,0.0,10.306794,Search_TM_Campaign_02
2025-03-26,Google,0.0,10.144279,Search_TM_Campaign_02
2025-03-27,Google,62.595584,5.68,Search_TM_Campaign_02
2025-03-28,Google,70.427968,5.54,Search_TM_Campaign_02
2025-03-29,Google,42.0,5.244862,Search_TM_Campaign_02
2025-03-30,Google,121.7715036,4.13193,Search_TM_Campaign_02
2025-03-31,Google,37.127824,4.4,Search_TM_Campaign_02
2025-04-01,Google,483.135944,5.42,Search_TM_Campaign_02
2025-04-02,Google,7.202161,4.925136,Search_TM_Campaign_02
2025-04-03,Google,0.399568,5.03,Search_TM_Campaign_02
2025-04-04,Google,76.509901,5.180342,Search_TM_Campaign_02
2025-04-05,Google,0.0,2.187142,Search_TM_Campaign_02
2025-04-06,Google,0.0,8.83,Search_TM_Campaign_02
2025-04-07,Google,102.285596,5.293333,Search_TM_Campaign_02
2025-04-08,Google,25.0,5.24,Search_TM_Campaign_02
2025-04-09,Google,0.0,5.76,Search_TM_Campaign_02
2025-04-10,Google,359.0,5.222688,Search_TM_Campaign_02
2025-04-11,Google,45.471748,5.12,Search_TM_Campaign_02
2025-04-12,Google,427.492832,5.018893,Search_TM_Campaign_02
2025-04-13,Google,0.0,4.93497,Search_TM_Campaign_02
2025-04-14,Google,940.0,5.769964,Search_TM_Campaign_02
2025-04-15,Google,89.205822,5.263704,Search_TM_Campaign_02
2025-04-16,Google,42.032972,5.377171,Search_TM_Campaign_02
2025-04-17,Google,350.7111,4.936001,Search_TM_Campaign_02
2025-04-18,Google,291.56478500000003,5.177106,Search_TM_Campaign_02
2025-04-19,Google,7.0331,4.916648,Search_TM_Campaign_02
2025-04-20,Google,0.0,4.841335,Search_TM_Campaign_02
2025-04-21,Google,0.065324,22.14959,Search_TM_Campaign_02
2025-04-22,Google,160.03395,24.201888,Search_TM_Campaign_02
2025-04-23,Google,103.17828,35.315625,Search_TM_Campaign_02
2025-04-24,Google,61.63822,29.452098,Search_TM_Campaign_02
2025-04-25,Google,306.613423,25.456696,Search_TM_Campaign_02
2025-04-26,Google,58.711073,35.872708,Search_TM_Campaign_02
2025-04-27,Google,0.0,29.340881,Search_TM_Campaign_02
2025-04-28,Google,0.0,37.336323,Search_TM_Campaign_02
2025-04-29,Google,26.0,22.354269,Search_TM_Campaign_02
2025-04-30,Google,165.803133,56.060118,Search_TM_Campaign_02
2025-05-01,Google,41.061394,43.117263,Search_TM_Campaign_02
2025-05-02,Google,0.0,40.329877,Search_TM_Campaign_02
2025-05-03,Google,150.487764,40.016439,Search_TM_Campaign_02
2025-05-04,Google,29.11866,42.120195,Search_TM_Campaign_02
2025-05-05,Google,694.1274960000001,44.444056,Search_TM_Campaign_02
2025-05-06,Google,174.917642,45.275798,Search_TM_Campaign_02
2025-05-07,Google,317.358834,44.864097,Search_TM_Campaign_02
2025-05-08,Google,2371.274306,43.154119,Search_TM_Campaign_02
2025-05-09,Google,249.09135,38.911487,Search_TM_Campaign_02
2025-05-10,Google,828.0,39.654073,Search_TM_Campaign_02
2025-05-11,Google,67.445725,38.974483,Search_TM_Campaign_02
2025-05-12,Google,213.856434,45.736564,Search_TM_Campaign_02
2025-05-13,Google,720.7755099999999,37.360905,Search_TM_Campaign_02
2025-05-14,Google,2893.802364,36.98602,Search_TM_Campaign_02
2025-05-15,Google,1450.862264,22.098266,Search_TM_Campaign_02
2025-05-16,Google,257.0,21.143118,Search_TM_Campaign_02
2025-05-17,Google,257.244563,18.803732,Search_TM_Campaign_02
2025-05-18,Google,986.269542,20.514193,Search_TM_Campaign_02
2025-05-19,Google,898.6437960000001,93.378287,Search_TM_Campaign_02
2025-05-20,Google,760.35836,99.372448,Search_TM_Campaign_02
2025-05-21,Google,70.0,88.077191,Search_TM_Campaign_02
2025-05-22,Google,349.80005,89.604651,Search_TM_Campaign_02
2025-05-23,Google,400.0,97.414619,Search_TM_Campaign_02
2025-05-24,Google,432.1,100.770178,Search_TM_Campaign_02
2025-05-25,Google,207.3,88.758933,Search_TM_Campaign_02
2025-05-26,Google,151.09563,47.317791,Search_TM_Campaign_02
2025-05-27,Google,33.0,41.643149,Search_TM_Campaign_02
2025-05-28,Google,69.0,39.804871,Search_TM_Campaign_02
2025-05-29,Google,0.0,39.746278,Search_TM_Campaign_02
2025-05-30,Google,0.0,35.813844,Search_TM_Campaign_02
2025-05-31,Google,504.0,35.722424,Search_TM_Campaign_02
2025-06-01,Google,644.11873,45.605345,Search_TM_Campaign_02
2025-06-02,Google,512.0,42.263019,Search_TM_Campaign_02
2025-06-03,Google,129.0,23.787207,Search_TM_Campaign_02
2025-06-04,Google,0.0,27.286181,Search_TM_Campaign_02
2025-06-05,Google,153.1,26.40653,Search_TM_Campaign_02
2025-06-06,Google,0.0,14.659265,Search_TM_Campaign_02
2025-06-07,Google,23.4,12.644208,Search_TM_Campaign_02
2025-06-08,Google,0.0,11.089538,Search_TM_Campaign_02
2025-06-09,Google,0.0,14.221666,Search_TM_Campaign_02
2025-06-10,Google,0.0,0.15,Search_TM_Campaign_02
2025-06-11,Google,0.0,0.54,Search_TM_Campaign_02
2025-06-12,Google,0.0,0.465483,Search_TM_Campaign_02
2025-06-13,Google,19.433245,0.91625,Search_TM_Campaign_02
2025-06-14,Google,45.0,2.54,Search_TM_Campaign_02
2025-06-15,Google,0.0,0.03,Search_TM_Campaign_02
2025-06-16,Google,8.000016,6.097818,Search_TM_Campaign_02
2025-06-17,Google,220.0,13.848305,Search_TM_Campaign_02
2025-06-18,Google,0.0,3.266192,Search_TM_Campaign_02
2025-06-19,Google,0.0,6.535616,Search_TM_Campaign_02
2025-06-20,Google,0.0,12.04212,Search_TM_Campaign_02
2025-06-21,Google,0.0,14.46141,Search_TM_Campaign_02
2025-06-22,Google,0.0,11.081848,Search_TM_Campaign_02
2025-06-23,Google,105.5,22.067485,Search_TM_Campaign_02
2025-06-24,Google,0.0,13.192289,Search_TM_Campaign_02
2025-06-25,Google,45.0,8.542651,Search_TM_Campaign_02
2025-06-26,Google,0.0,9.486618,Search_TM_Campaign_02
2025-06-27,Google,622.0,5.358488,Search_TM_Campaign_02
2025-06-28,Google,0.0,5.117388,Search_TM_Campaign_02
2025-06-29,Google,0.0,3.677457,Search_TM_Campaign_02
2025-06-30,Google,97.0,9.02378,Search_TM_Campaign_02
2025-07-01,Google,27.0,3.102635,Search_TM_Campaign_02
2025-07-02,Google,0.0,2.259687,Search_TM_Campaign_02
2025-07-03,Google,0.0,10.520365,Search_TM_Campaign_02
2025-07-04,Google,222.5,9.797549,Search_TM_Campaign_02
2025-07-05,Google,0.0,4.557952,Search_TM_Campaign_02
2025-07-06,Google,0.0,7.018366,Search_TM_Campaign_02
2025-07-07,Google,0.0,10.296882,Search_TM_Campaign_02
2025-07-08,Google,77.0,4.45205,Search_TM_Campaign_02
2025-07-09,Google,0.0,8.227515,Search_TM_Campaign_02
2025-07-10,Google,30.0,10.147405,Search_TM_Campaign_02
2025-07-11,Google,35.0,15.322478,Search_TM_Campaign_02
2025-07-12,Google,0.0,17.589417,Search_TM_Campaign_02
2025-07-13,Google,0.0,4.523822,Search_TM_Campaign_02
2025-07-14,Google,0.0,6.035712,Search_TM_Campaign_02
2025-07-15,Google,278.0,3.116203,Search_TM_Campaign_02
2025-07-16,Google,0.0,4.586892,Search_TM_Campaign_02
2025-07-17,Google,0.0,1.085444,Search_TM_Campaign_02
2025-07-18,Google,0.0,1.127614,Search_TM_Campaign_02
2025-07-19,Google,0.0,7.465723,Search_TM_Campaign_02
2025-07-20,Google,0.0,5.048384,Search_TM_Campaign_02
2025-07-21,Google,0.0,2.294292,Search_TM_Campaign_02
2025-07-22,Google,0.0,5.731147,Search_TM_Campaign_02
2025-07-23,Google,0.0,10.229566,Search_TM_Campaign_02
2025-07-24,Google,0.0,3.34995,Search_TM_Campaign_02
2025-07-25,Google,61.0,9.267643,Search_TM_Campaign_02
2025-07-26,Google,0.0,7.808837,Search_TM_Campaign_02
2025-07-27,Google,53.0,5.026606,Search_TM_Campaign_02
2025-07-28,Google,30.0,3.839298,Search_TM_Campaign_02
2025-07-29,Google,0.0,8.918221,Search_TM_Campaign_02
2025-07-30,Google,0.0,4.592141,Search_TM_Campaign_02
2025-07-31,Google,1205.0,5.445499,Search_TM_Campaign_02
2025-08-01,Google,0.0,10.988397,Search_TM_Campaign_02
2025-08-02,Google,0.0,14.578427,Search_TM_Campaign_02
2025-08-03,Google,199.0,14.62517,Search_TM_Campaign_02
2025-08-04,Google,37.0,8.815479,Search_TM_Campaign_02
2025-08-05,Google,0.0,9.19906,Search_TM_Campaign_02
2025-08-06,Google,0.0,5.866565,Search_TM_Campaign_02
2025-08-07,Google,0.0,7.436805,Search_TM_Campaign_02
2025-08-08,Google,0.0,4.099893,Search_TM_Campaign_02
2025-08-09,Google,0.0,4.227854,Search_TM_Campaign_02
2025-08-10,Google,0.0,4.622469,Search_TM_Campaign_02
2025-08-11,Google,0.0,7.134801,Search_TM_Campaign_02
2025-08-12,Google,0.0,5.710411,Search_TM_Campaign_02
2025-08-13,Google,0.0,12.924139,Search_TM_Campaign_02
2025-08-14,Google,0.0,6.752678,Search_TM_Campaign_02
2025-08-15,Google,0.0,2.795223,Search_TM_Campaign_02
2025-08-16,Google,0.0,3.59,Search_TM_Campaign_02
2025-08-17,Google,46.000023,2.04971,Search_TM_Campaign_02
2025-08-18,Google,83.0,3.608438,Search_TM_Campaign_02
2025-08-19,Google,0.0,3.324117,Search_TM_Campaign_02
2025-08-20,Google,0.0,11.662698,Search_TM_Campaign_02
2025-08-21,Google,0.0,14.070375,Search_TM_Campaign_02
2025-08-22,Google,38.0,17.032507,Search_TM_Campaign_02
2025-08-23,Google,70.0,12.549161,Search_TM_Campaign_02
2025-08-24,Google,0.0,7.83387,Search_TM_Campaign_02
2025-08-25,Google,85.0,5.709967,Search_TM_Campaign_02
2025-08-26,Google,170.0,10.031848,Search_TM_Campaign_02
2025-08-27,Google,0.0,15.751742,Search_TM_Campaign_02
2025-08-28,Google,113.013718,42.722506,Search_TM_Campaign_02
2025-08-29,Google,203.028673,73.746842,Search_TM_Campaign_02
2025-08-30,Google,433.658531,35.424231,Search_TM_Campaign_02
2025-08-31,Google,263.0,56.527578,Search_TM_Campaign_02
2025-09-01,Google,409.75,34.176397,Search_TM_Campaign_02
2025-09-02,Google,147.5952,40.568302,Search_TM_Campaign_02
2025-09-03,Google,0.0,17.585764,Search_TM_Campaign_02
2025-09-04,Google,61.68186,7.648711,Search_TM_Campaign_02
2025-09-05,Google,0.0,8.806149,Search_TM_Campaign_02
2025-09-06,Google,529.0,23.8303,Search_TM_Campaign_02
2025-09-07,Google,0.0,9.507393,Search_TM_Campaign_02
2025-09-08,Google,0.0,19.155636,Search_TM_Campaign_02
2025-09-09,Google,0.0,6.491436,Search_TM_Campaign_02
2025-09-12,Google,0.0,4.883952,Search_TM_Campaign_02
2025-09-13,Google,38.37627,6.772943,Search_TM_Campaign_02
2025-09-14,Google,0.0,4.407213,Search_TM_Campaign_02
2025-09-15,Google,4.223444,0.55,Search_TM_Campaign_02
2025-09-16,Google,0.0,1.3,Search_TM_Campaign_02
2025-09-17,Google,0.0,3.83,Search_TM_Campaign_02
2025-09-18,Google,0.0,20.339523,Search_TM_Campaign_02
2025-09-19,Google,0.0,13.311665,Search_TM_Campaign_02
2025-09-20,Google,149.833309,18.049922,Search_TM_Campaign_02
2025-09-21,Google,110.0,8.826101,Search_TM_Campaign_02
2025-09-22,Google,0.0,0.0,Search_TM_Campaign_02
2025-09-23,Google,0.0,0.327272,Search_TM_Campaign_02
2025-09-24,Google,0.0,0.28,Search_TM_Campaign_02
2025-09-25,Google,0.0,1.66,Search_TM_Campaign_02
2025-09-26,Google,0.0,0.56,Search_TM_Campaign_02
2025-09-27,Google,33.181005,2.838253,Search_TM_Campaign_02
2025-09-28,Google,0.0,7.146247,Search_TM_Campaign_02
2025-09-29,Google,0.0,17.071645,Search_TM_Campaign_02
2025-09-30,Google,0.0,5.617465,Search_TM_Campaign_02
2025-10-01,Google,0.0,42.542433,Search_TM_Campaign_02
2025-10-02,Google,10.00002,16.682336,Search_TM_Campaign_02
2025-10-03,Google,0.0,3.720044,Search_TM_Campaign_02
2025-10-04,Google,45.0,7.143061,Search_TM_Campaign_02
2025-10-05,Google,98.893175,9.987337,Search_TM_Campaign_02
2025-10-06,Google,103.5,4.971141,Search_TM_Campaign_02
2025-10-07,Google,0.0,8.447582,Search_TM_Campaign_02
2025-10-08,Google,0.0,8.754224,Search_TM_Campaign_02
2025-10-09,Google,120.0,13.722656,Search_TM_Campaign_02
2025-10-10,Google,15.6979062,9.46045,Search_TM_Campaign_02
2025-10-11,Google,0.0,6.864118,Search_TM_Campaign_02
2025-10-12,Google,0.0,14.971194,Search_TM_Campaign_02
